player,position,season,Team,TOI,GF_60,GA_60,GPM_60,xGF_60,xGA_60,xGPM_60,CF_60,CA_60,CPM_60
LOUI.ERIKSSON,F,20172018,VAN,619.62,-0.031,-0.034,0.003,0.052,0.008,0.044,1.94,-0.86,2.8
LOUI.ERIKSSON,F,20182019,VAN,923.62,-0.137,-0.068,-0.069,-0.032,-0.037,0.005,-0.79,-1.2,0.41
LUCA.SBISA,D,20172018,VGK,498.27,0.047,-0.013,0.061,0.078,0.086,-0.008,-1.83,4.8,-6.64
LUCA.SBISA,D,20182019,NYI,122.68,-0.039,0.003,-0.043,-0.046,0.055,-0.101,-0.73,0.26,-1
LUCAS.WALLMARK,F,20172018,CAR,99.6,-0.037,0.043,-0.08,0.068,-0.006,0.074,-0.28,0.34,-0.61
LUCAS.WALLMARK,F,20182019,CAR,1005.28,-0.217,-0.054,-0.163,0.229,-0.127,0.355,2.21,-0.73,2.94
LUKAS.RADIL,F,20182019,S.J,374.68,0.005,-0.178,0.182,-0.115,-0.13,0.016,-0.17,-2.77,2.6
LUKAS.SEDLAK,F,20172018,CBJ,459.65,-0.091,-0.002,-0.09,-0.161,-0.135,-0.026,-2.55,-3.28,0.74
LUKAS.SEDLAK,F,20182019,CBJ,391,-0.059,0.03,-0.088,-0.042,-0.113,0.071,-1.28,-2.9,1.63
LUKE.GLENDENING,F,20172018,DET,702.67,-0.184,0.058,-0.242,-0.095,-0.144,0.049,-2.98,0.12,-3.1
LUKE.GLENDENING,F,20182019,DET,1003.57,0.074,-0.069,0.143,-0.08,0.028,-0.108,-2.56,1.54,-4.1
LUKE.JOHNSON,F,20182019,CHI,135.85,-0.089,0.076,-0.164,-0.031,0.094,-0.125,0.67,1.54,-0.87
LUKE.KUNIN,F,20172018,MIN,226.05,-0.128,-0.039,-0.089,-0.178,-0.038,-0.14,-1.02,-1.04,0.02
LUKE.KUNIN,F,20182019,MIN,624.9,0.103,0.13,-0.027,-0.009,0.067,-0.076,0.53,3.13,-2.6
LUKE.SCHENN,D,20172018,ARI,916.57,-0.235,-0.026,-0.209,-0.151,-0.036,-0.114,-1.07,1.7,-2.78
LUKE.SCHENN,D,20182019,ANA/VAN,328.8,-0.126,0.102,-0.228,-0.178,0.044,-0.222,-1.85,1.77,-3.62
LUKE.WITKOWSKI,F,20172018,DET,209.92,-0.036,-0.038,0.003,-0.047,-0.028,-0.019,-2.55,1.5,-4.05
LUKE.WITKOWSKI,F,20182019,DET,304.17,0.018,0.099,-0.081,-0.021,0.102,-0.123,0.25,2.45,-2.2
MACKENZIE.MACEACHERN,F,20182019,STL,231.88,-0.07,-0.051,-0.019,-0.012,-0.078,0.066,-1.23,-1.18,-0.06
MACKENZIE.WEEGAR,D,20172018,FLA,837.5,-0.158,-0.241,0.084,-0.004,-0.058,0.055,0.17,-2.19,2.36
MACKENZIE.WEEGAR,D,20182019,FLA,968.4,-0.033,-0.002,-0.031,-0.084,-0.09,0.006,0.13,-2.39,2.52
MADISON.BOWEY,D,20172018,WSH,669.9,-0.12,-0.049,-0.072,-0.144,0.192,-0.335,-1.91,1.25,-3.17
MADISON.BOWEY,D,20182019,DET/WSH,704.8,-0.073,-0.011,-0.062,-0.115,0.097,-0.212,-2.01,2.55,-4.57
MAGNUS.PAAJARVI,F,20172018,OTT/STL,861.32,-0.227,-0.134,-0.092,-0.013,-0.082,0.07,0.36,1.82,-1.46
MAGNUS.PAAJARVI,F,20182019,OTT,902.57,-0.199,-0.042,-0.157,-0.068,-0.126,0.058,-1.49,-0.85,-0.64
MARC-EDOUARD.VLASIC,D,20172018,S.J,1445.73,0.024,-0.088,0.112,-0.006,-0.147,0.141,0.5,-2.35,2.85
MARC-EDOUARD.VLASIC,D,20182019,S.J,1250.7,0.006,0.209,-0.203,-0.085,0.158,-0.243,-0.72,1.75,-2.47
MARC.METHOT,D,20172018,DAL,558.05,-0.048,-0.187,0.139,-0.136,-0.109,-0.027,-1.6,0.51,-2.11
MARC.METHOT,D,20182019,DAL,135.97,-0.036,0.045,-0.081,-0.093,0.039,-0.132,-2.5,0.78,-3.29
MARCO.SCANDELLA,D,20172018,BUF,1510.05,-0.135,-0.054,-0.081,-0.016,0.019,-0.036,-2.26,-0.45,-1.81
MARCO.SCANDELLA,D,20182019,BUF,960.47,-0.095,0.076,-0.171,-0.212,0.14,-0.352,-3.33,1.62,-4.95
MARC.STAAL,D,20172018,NYR,1113.18,-0.042,-0.17,0.128,-0.035,0.089,-0.124,-1.92,1.42,-3.34
MARC.STAAL,D,20182019,NYR,1277.55,-0.069,0.058,-0.127,-0.027,0.041,-0.067,-2.98,2.63,-5.62
MARCUS.FOLIGNO,F,20172018,MIN,808.52,0.004,-0.023,0.027,-0.204,-0.196,-0.008,-1.62,-5.14,3.52
MARCUS.FOLIGNO,F,20182019,MIN,817.23,-0.1,-0.133,0.033,0.028,-0.29,0.318,1.12,-4.32,5.44
MARCUS.JOHANSSON,F,20172018,N.J,370.43,-0.035,0.084,-0.119,0.012,0.039,-0.027,-0.83,-0.18,-0.65
MARCUS.JOHANSSON,F,20182019,BOS/N.J,741.3,-0.076,0.061,-0.137,-0.059,0.038,-0.098,1.07,1.44,-0.37
MARCUS.KRUGER,F,20172018,CAR,453.03,-0.166,-0.102,-0.063,-0.111,-0.084,-0.027,0.44,-2.67,3.11
MARCUS.KRUGER,F,20182019,CHI,625.77,-0.067,-0.1,0.033,-0.065,-0.196,0.131,-1.49,-3.2,1.72
MARCUS.PETTERSSON,D,20172018,ANA,268.58,0.001,-0.055,0.056,-0.007,0.082,-0.089,-1.09,2.62,-3.71
MARCUS.PETTERSSON,D,20182019,ANA/PIT,1243.57,0.012,-0.262,0.274,0.161,-0.081,0.242,1.72,-1.74,3.46
MARCUS.SORENSEN,F,20172018,S.J,296.53,-0.055,0.063,-0.118,0.021,-0.049,0.071,-2.25,-1.42,-0.83
MARCUS.SORENSEN,F,20182019,S.J,917.97,0.072,-0.007,0.079,0.009,0.002,0.007,-0.47,0.82,-1.29
MAREK.HRIVIK,F,20172018,CGY,24.58,0.001,-0.019,0.02,0.01,0.012,-0.001,0.04,0.2,-0.16
MARIAN.GABORIK,F,20172018,L.A/OTT,542.08,-0.04,-0.051,0.011,-0.099,-0.033,-0.066,-0.5,0.69,-1.19
MARIO.KEMPE,F,20172018,ARI,183.43,-0.061,-0.038,-0.023,-0.068,-0.002,-0.066,-2.49,-0.7,-1.79
MARIO.KEMPE,F,20182019,ARI,531.37,-0.07,-0.193,0.123,-0.028,-0.119,0.091,-0.7,-0.52,-0.18
MARK.ALT,D,20172018,COL/PHI,175.92,-0.083,-0.056,-0.027,-0.098,-0.001,-0.097,-0.7,0.32,-1.02
MARK.ALT,D,20182019,COL,19,-0.022,-0.02,-0.002,-0.025,-0.009,-0.015,-0.1,-0.1,0
MARK.BARBERIO,D,20172018,COL,676.65,-0.076,-0.109,0.034,-0.039,-0.079,0.04,1.32,-2.71,4.03
MARK.BARBERIO,D,20182019,COL,152.37,-0.051,0.116,-0.167,-0.149,0.03,-0.179,-3.04,1.1,-4.14
MARK.BOROWIECKI,D,20172018,OTT,695.08,-0.002,0.043,-0.045,0.076,-0.083,0.159,-0.41,-0.61,0.2
MARK.BOROWIECKI,D,20182019,OTT,736.45,-0.114,0.062,-0.177,-0.005,0.034,-0.039,0.98,3.88,-2.9
MARK.FRIEDMAN,D,20182019,PHI,12.55,-0.016,0.013,-0.029,-0.028,-0.034,0.006,-0.21,-0.33,0.12
MARK.GIORDANO,D,20172018,CGY,1484.17,-0.016,-0.047,0.031,0.11,-0.085,0.196,3.8,-1.78,5.59
MARK.GIORDANO,D,20182019,CGY,1374.68,0.261,-0.054,0.314,0.113,-0.07,0.183,5.22,-2.63,7.84
MARK.JANKOWSKI,F,20172018,CGY,822.95,-0.061,0.04,-0.101,-0.051,-0.023,-0.029,-0.2,1.48,-1.67
MARK.JANKOWSKI,F,20182019,CGY,819.1,-0.122,0.06,-0.182,-0.042,-0.091,0.048,-0.32,-0.86,0.54
MARK.LETESTU,F,20172018,CBJ/EDM,726.7,-0.165,0.048,-0.213,-0.16,-0.096,-0.065,0.02,-1.4,1.42
MARK.LETESTU,F,20182019,CBJ,17.95,-0.016,0.005,-0.021,-0.021,0.015,-0.036,-0.52,0.54,-1.06
MARKO.DANO,F,20172018,WPG,160,-0.035,0.026,-0.061,-0.02,-0.071,0.05,0.3,-0.45,0.75
MARKO.DANO,F,20182019,COL,53.73,-0.031,-0.006,-0.025,-0.04,-0.004,-0.036,-0.21,-0.38,0.17
MARK.PYSYK,D,20172018,FLA,1337.67,0.076,0.174,-0.098,0.046,-0.131,0.177,-0.26,-0.82,0.56
MARK.PYSYK,D,20182019,FLA,1143.33,0.03,-0.023,0.053,-0.037,-0.093,0.056,-1.99,-0.66,-1.33
MARK.SCHEIFELE,F,20172018,WPG,959.05,0.159,-0.06,0.218,0.177,-0.076,0.252,2.05,-0.83,2.88
MARK.SCHEIFELE,F,20182019,WPG,1345.9,0.077,-0.039,0.116,-0.032,0.073,-0.106,-0.67,0.88,-1.55
MARK.STONE,F,20172018,OTT,906.75,0.286,0.045,0.241,0.184,0.028,0.155,2.59,-0.86,3.45
MARK.STONE,F,20182019,OTT/VGK,1204.42,0.354,-0.105,0.46,0.41,-0.122,0.531,7.07,-3.37,10.44
MARK.STREIT,D,20172018,MTL,24.08,-0.024,0.026,-0.05,-0.003,-0.012,0.009,0.04,0.11,-0.07
MARKUS.GRANLUND,F,20172018,VAN,661.52,-0.245,-0.021,-0.223,-0.2,-0.095,-0.105,-1.03,-0.32,-0.71
MARKUS.GRANLUND,F,20182019,VAN,833.22,-0.188,-0.146,-0.042,-0.068,-0.158,0.09,-0.58,-2.13,1.55
MARKUS.HANNIKAINEN,F,20172018,CBJ,256.45,-0.059,-0.043,-0.016,-0.056,0.062,-0.118,-1.61,0.4,-2.01
MARKUS.HANNIKAINEN,F,20182019,CBJ,403.37,-0.121,-0.039,-0.082,0.01,0.104,-0.094,-0.31,-1.12,0.81
MARKUS.NUTIVAARA,D,20172018,CBJ,935.3,0.033,-0.117,0.15,0.165,0.061,0.104,1.99,-1.99,3.98
MARKUS.NUTIVAARA,D,20182019,CBJ,1375.77,-0.105,-0.034,-0.072,-0.122,-0.063,-0.059,-4.01,-1.19,-2.82
MARTIN.FRK,F,20172018,DET,536.4,-0.043,0.08,-0.123,-0.061,0.098,-0.159,0.12,-0.21,0.32
MARTIN.FRK,F,20182019,DET,242.6,-0.052,0.104,-0.157,-0.1,0.092,-0.192,-1.3,2,-3.3
MARTIN.HANZAL,F,20172018,DAL,390.47,-0.133,0.091,-0.224,-0.039,0.007,-0.045,-1.99,-0.98,-1.01
MARTIN.HANZAL,F,20182019,DAL,64.2,-0.01,0.04,-0.05,-0.008,0.09,-0.098,0.19,1.36,-1.17
MARTIN.MARINCIN,D,20172018,TOR,28.37,-0.026,0.021,-0.047,-0.053,0.006,-0.059,-0.5,0.25,-0.75
MARTIN.MARINCIN,D,20182019,TOR,327.82,-0.006,0.104,-0.11,0.047,-0.038,0.085,0.99,0.23,0.76
MARTIN.NECAS,F,20172018,CAR,6.75,-0.006,-0.007,0.001,0.001,0.005,-0.004,0.08,0.22,-0.13
MARTIN.NECAS,F,20182019,CAR,55.97,-0.002,-0.001,-0.001,-0.054,0.021,-0.075,-0.91,-0.16,-0.74
MASON.APPLETON,F,20182019,WPG,284.98,0.118,-0.061,0.179,-0.013,-0.014,0.002,-0.14,-0.41,0.26
MATHEW.BARZAL,F,20172018,NYI,1162.25,0.232,0.013,0.219,0.022,-0.008,0.031,2.11,-0.33,2.44
MATHEW.BARZAL,F,20182019,NYI,1185.33,-0.021,0.058,-0.078,0.129,-0.026,0.156,3.56,-1.74,5.3
MATHIEU.JOSEPH,F,20182019,T.B,725.63,0.065,0.065,0,0.053,-0.069,0.122,0.02,-1.46,1.48
MATHIEU.PERREAULT,F,20172018,WPG,834.37,-0.013,-0.055,0.042,0.224,-0.155,0.379,6.9,-3.16,10.06
MATHIEU.PERREAULT,F,20182019,WPG,884.1,-0.019,-0.046,0.027,0.013,-0.088,0.101,2.77,-1.82,4.59
MATS.ZUCCARELLO,F,20172018,NYR,1165.63,-0.006,-0.018,0.012,0.091,0.005,0.086,-1.48,0.51,-1.99
MATS.ZUCCARELLO,F,20182019,DAL/NYR,701.03,0.086,0.081,0.005,0.054,-0.048,0.102,1.29,-1.29,2.58
MATT.BARTKOWSKI,D,20172018,CGY,221.57,-0.05,0.037,-0.087,-0.135,0.13,-0.265,-1.7,1.8,-3.5
MATT.BARTKOWSKI,D,20182019,MIN,21.4,0.033,-0.022,0.055,-0.028,0.018,-0.045,-0.61,0.46,-1.07
MATT.BELESKEY,F,20172018,BOS/NYR,143.13,-0.107,0.089,-0.196,0.039,0.124,-0.085,-1.19,0.6,-1.79
MATT.BELESKEY,F,20182019,NYR,29.48,-0.002,-0.034,0.032,-0.024,-0.024,0,-0.4,0.22,-0.62
MATT.BENNING,D,20172018,EDM,1145.02,0.093,-0.052,0.145,0.114,0.09,0.024,1.13,0.5,0.63
MATT.BENNING,D,20182019,EDM,910.4,0.126,-0.108,0.235,0.004,-0.123,0.127,-0.28,0.69,-0.97
MATT.CALVERT,F,20172018,CBJ,789.78,-0.021,0.167,-0.188,0.01,0.152,-0.142,-0.25,0.84,-1.09
MATT.CALVERT,F,20182019,COL,943.9,-0.073,0.111,-0.184,0.085,-0.154,0.239,1.3,-2.64,3.94
MATT.CULLEN,F,20172018,MIN,852.62,-0.052,0.004,-0.056,-0.151,0.062,-0.214,-4.53,2.76,-7.29
MATT.CULLEN,F,20182019,PIT,638.7,0.006,-0.008,0.014,0.071,0.081,-0.01,-0.85,3.15,-4
MATT.DONOVAN,D,20182019,NSH,14.53,0.01,0.016,-0.006,-0.007,0.023,-0.03,-0.11,0.71,-0.82
MATT.DUCHENE,F,20172018,COL/OTT,1214.43,0.094,0.106,-0.012,-0.065,-0.011,-0.055,0.16,0.62,-0.46
MATT.DUCHENE,F,20182019,CBJ/OTT,1130.12,0.227,0.162,0.065,0.089,0.011,0.079,-0.23,1.14,-1.36
MATT.DUMBA,D,20172018,MIN,1578.35,0.179,0.001,0.179,-0.172,-0.04,-0.132,-0.65,0.18,-0.83
MATT.DUMBA,D,20182019,MIN,596.8,0.041,0.08,-0.039,0.149,0.071,0.077,0.02,1.05,-1.03
MATT.GRZELCYK,D,20172018,BOS,942.68,0.1,-0.244,0.344,0.078,-0.183,0.261,1.2,-3.51,4.71
MATT.GRZELCYK,D,20182019,BOS,1104.55,-0.096,-0.209,0.112,-0.078,-0.042,-0.035,-0.5,-1.23,0.74
MATT.HENDRICKS,F,20172018,WPG,438.85,0.01,0.043,-0.033,-0.053,-0.004,-0.049,0.61,0.04,0.57
MATT.HENDRICKS,F,20182019,MIN/WPG,209.28,-0.061,-0.021,-0.04,-0.069,0.009,-0.077,-0.01,0.92,-0.94
MATTHEW.HIGHMORE,F,20172018,CHI,144.77,-0.06,0.038,-0.098,0.021,0.005,0.015,0.41,-0.39,0.8
MATTHEW.PECA,F,20172018,T.B,122.75,0.08,-0.017,0.097,-0.054,0.05,-0.104,-1.73,0.81,-2.55
MATTHEW.PECA,F,20182019,MTL,357.97,-0.212,0.177,-0.389,-0.197,0.056,-0.252,-3.32,2.03,-5.34
MATTHEW.TKACHUK,F,20172018,CGY,943.78,0.098,-0.06,0.158,0.073,-0.031,0.104,4.55,-2.94,7.49
MATTHEW.TKACHUK,F,20182019,CGY,1100.6,0.067,0.087,-0.02,0.101,-0.005,0.106,3.19,-2.73,5.93
MATT.HUNWICK,D,20172018,PIT,642.7,-0.033,0.089,-0.122,-0.003,0.113,-0.116,-0.93,1.37,-2.29
MATT.HUNWICK,D,20182019,BUF,199.8,-0.111,0.027,-0.138,0.013,0.026,-0.013,-0.77,1.32,-2.09
MATTIAS.EKHOLM,D,20172018,NSH,1488.6,0.091,0.034,0.057,0.104,-0.185,0.289,2.48,-4.08,6.56
MATTIAS.EKHOLM,D,20182019,NSH,1549.88,0.069,-0.173,0.242,0.09,-0.177,0.267,1.17,-4.35,5.52
MATTIAS.JANMARK,F,20172018,DAL,1107.22,-0.15,0.041,-0.192,-0.182,0.141,-0.323,-1.68,1.15,-2.83
MATTIAS.JANMARK,F,20182019,DAL,1063.77,-0.227,-0.173,-0.054,0.016,-0.168,0.183,-0.99,-2.02,1.03
MATT.IRWIN,D,20172018,NSH,638.43,-0.019,0.022,-0.041,-0.07,-0.009,-0.061,0.86,-1.44,2.3
MATT.IRWIN,D,20182019,NSH,485.92,0.021,-0.048,0.069,-0.008,-0.01,0.002,1.54,-0.22,1.76
MATT.LUFF,F,20182019,L.A,345.83,0.005,-0.007,0.012,-0.143,0.096,-0.239,-1.45,2.37,-3.82
MATT.MARTIN,F,20172018,TOR,393.33,0.036,0.075,-0.039,-0.077,-0.058,-0.019,-0.22,-0.3,0.08
MATT.MARTIN,F,20182019,NYI,736.7,-0.107,-0.129,0.022,-0.124,-0.105,-0.019,-2.39,-1.74,-0.65
MATT.MOULSON,F,20172018,BUF,119.15,-0.09,0.066,-0.157,-0.078,0.048,-0.127,-0.7,-0.1,-0.6
MATT.NIETO,F,20172018,COL,901.75,0.019,-0.043,0.062,-0.178,-0.05,-0.128,-0.71,0.57,-1.29
MATT.NIETO,F,20182019,COL,697.07,-0.02,0.021,-0.041,0.077,-0.085,0.162,2.46,-1.11,3.58
MATT.NISKANEN,D,20172018,WSH,1287.65,0.151,-0.092,0.243,0.015,0.076,-0.06,-0.37,-0.94,0.57
MATT.NISKANEN,D,20182019,WSH,1458.13,-0.194,-0.068,-0.125,-0.142,-0.072,-0.07,-1.68,-0.2,-1.47
MATT.PUEMPEL,F,20182019,DET,77.38,-0.074,-0.029,-0.045,-0.051,0.016,-0.067,-0.72,0.13,-0.85
MATT.READ,F,20172018,PHI,179.77,-0.102,-0.047,-0.055,-0.084,-0.01,-0.074,-0.61,-1.2,0.59
MATT.READ,F,20182019,MIN,130.1,0.005,0.045,-0.04,0.002,-0.021,0.023,0.99,0.65,0.34
MATT.ROY,D,20182019,L.A,385.17,0.119,0.105,0.014,-0.004,0.157,-0.16,-0.59,3.59,-4.18
MATT.STAJAN,F,20172018,CGY,629.77,-0.07,-0.259,0.189,0.095,-0.228,0.322,1.06,-2.45,3.51
MATT.TENNYSON,D,20172018,BUF,229.48,0.021,0.153,-0.132,-0.068,0.102,-0.171,-0.33,1.47,-1.8
MATT.TENNYSON,D,20182019,BUF,42.57,0.005,0.113,-0.108,-0.013,0.041,-0.054,0.64,0.16,0.48
MAX.COMTOIS,F,20182019,ANA,129.52,0.082,-0.048,0.13,-0.067,0.073,-0.14,-2.9,2.45,-5.35
MAX.DOMI,F,20172018,ARI,1114,0.158,0.138,0.02,0.098,0.173,-0.075,1.15,3.21,-2.07
MAX.DOMI,F,20182019,MTL,1168.22,0.297,-0.088,0.385,0.11,-0.005,0.115,0.65,2.25,-1.59
MAXIME.LAJOIE,D,20182019,OTT,849.42,-0.21,0.029,-0.239,-0.21,-0.011,-0.199,-3.98,2.14,-6.13
MAXIM.MAMIN,F,20172018,FLA,269.48,-0.074,-0.103,0.03,-0.061,-0.038,-0.022,-0.99,-0.54,-0.44
MAXIM.MAMIN,F,20182019,FLA,50.65,-0.053,-0.003,-0.05,-0.034,-0.068,0.034,1.02,-0.77,1.8
MAX.JONES,F,20182019,ANA,350.5,-0.068,-0.061,-0.007,0.062,0.038,0.024,0.06,-0.01,0.07
MAX.MCCORMICK,F,20172018,OTT,239.2,-0.035,0.036,-0.071,-0.027,-0.085,0.058,-1.34,0.05,-1.38
MAX.MCCORMICK,F,20182019,OTT,100.58,-0.076,0.05,-0.125,-0.083,0.05,-0.133,-0.34,1.85,-2.19
MAX.PACIORETTY,F,20172018,MTL,873.22,-0.012,0.079,-0.092,0.034,0.022,0.012,2.43,-0.7,3.13
MAX.PACIORETTY,F,20182019,VGK,905.85,-0.076,0.141,-0.217,0.076,0.15,-0.074,0.3,0.94,-0.64
MAX.VERONNEAU,F,20182019,OTT,135.5,-0.071,0.012,-0.083,-0.094,0.049,-0.143,-1.41,3.35,-4.76
MELKER.KARLSSON,F,20172018,S.J,817.97,-0.144,-0.047,-0.097,-0.122,-0.013,-0.109,-3.48,1.98,-5.46
MELKER.KARLSSON,F,20182019,S.J,771.78,-0.207,-0.104,-0.103,-0.224,-0.083,-0.141,-3.07,-1.51,-1.56
MICHAEL.AMADIO,F,20172018,L.A,313.1,-0.076,-0.044,-0.032,-0.089,-0.107,0.017,-1.56,0.12,-1.68
MICHAEL.AMADIO,F,20182019,L.A,407.47,0.111,0.063,0.047,-0.05,-0.074,0.024,1.15,-0.08,1.23
MICHAEL.BOURNIVAL,F,20172018,T.B,46.3,-0.042,-0.047,0.005,-0.038,0.015,-0.053,-0.67,0.52,-1.19
MICHAEL.BUNTING,F,20182019,ARI,47.68,-0.018,-0.019,0.001,-0.007,-0.008,0.001,-0.25,-0.64,0.4
MICHAEL.CHAPUT,F,20172018,VAN,77.23,-0.01,0.041,-0.051,-0.039,-0.03,-0.009,-0.94,-0.74,-0.2
MICHAEL.CHAPUT,F,20182019,MTL,293.07,-0.089,0.05,-0.139,-0.081,-0.019,-0.062,0.11,0.99,-0.88
MICHAEL.DAL COLLE,F,20172018,NYI,48.53,-0.023,-0.023,0,-0.055,-0.011,-0.044,-0.7,0.08,-0.77
MICHAEL.DAL COLLE,F,20182019,NYI,325.07,-0.014,-0.049,0.035,0.024,-0.181,0.205,-1.13,-3.83,2.7
MICHAEL.DEL ZOTTO,D,20172018,VAN,1432.02,0.023,0.112,-0.089,-0.034,0.122,-0.156,-1.81,3.39,-5.2
MICHAEL.DEL ZOTTO,D,20182019,ANA/STL/VAN,636.28,0.032,0.094,-0.062,0.038,0.112,-0.074,1.5,1.83,-0.33
MICHAEL.FROLIK,F,20172018,CGY,986.58,-0.124,0.127,-0.25,0.102,-0.023,0.125,2.91,-0.88,3.79
MICHAEL.FROLIK,F,20182019,CGY,815.63,0.139,-0.119,0.258,0.098,0.003,0.095,2.89,-1.52,4.41
MICHAEL.GRABNER,F,20172018,N.J/NYR,994.65,-0.025,-0.181,0.156,0.09,0.11,-0.02,-0.68,1.99,-2.68
MICHAEL.GRABNER,F,20182019,ARI,482.45,-0.126,0.107,-0.233,-0.07,0.032,-0.102,-2.2,0.32,-2.52
MICHAEL.MCCARRON,F,20172018,MTL,155.88,-0.013,-0.003,-0.01,-0.169,-0.014,-0.155,-2.76,-0.16,-2.6
MICHAEL.MCLEOD,F,20182019,N.J,246.28,-0.143,-0.031,-0.113,-0.085,0.035,-0.121,-2.8,0.2,-3
MICHAEL.RAFFL,F,20172018,PHI,901.95,-0.003,-0.045,0.042,-0.052,-0.11,0.058,-1.4,-3.08,1.68
MICHAEL.RAFFL,F,20182019,PHI,684.08,-0.028,-0.031,0.002,-0.113,0.039,-0.153,-1.52,0,-1.52
MICHAEL.RASMUSSEN,F,20182019,DET,623.78,-0.126,0.007,-0.133,-0.063,-0.1,0.037,-2.77,-1.97,-0.8
MICHAEL.STONE,D,20172018,CGY,1116.65,-0.116,0.046,-0.162,0.033,0.015,0.018,-0.98,3.57,-4.55
MICHAEL.STONE,D,20182019,CGY,189.25,0.007,0.033,-0.026,-0.048,0.114,-0.161,0.07,0.2,-0.13
MICHAL.KEMPNY,D,20172018,CHI/WSH,794.5,0.162,-0.072,0.233,0.022,-0.17,0.192,2.63,1.32,1.31
MICHAL.KEMPNY,D,20182019,WSH,1231.03,0.169,0.016,0.153,0.104,0.121,-0.017,3.15,0.96,2.19
MICHEAL.FERLAND,F,20172018,CGY,995.75,0.1,-0.011,0.111,-0.04,0,-0.04,-2.03,0.96,-2.99
MICHEAL.FERLAND,F,20182019,CAR,840.58,0.114,-0.127,0.24,-0.051,0.03,-0.082,-1.29,-0.07,-1.23
MICHEAL.HALEY,F,20172018,FLA,576.22,-0.141,0.092,-0.233,-0.162,0.034,-0.196,-3.41,0.68,-4.09
MICHEAL.HALEY,F,20182019,FLA/S.J,343.28,-0.128,-0.038,-0.089,0.015,-0.093,0.108,-0.9,-0.56,-0.34
MIIKKA.SALOMAKI,F,20172018,NSH,571.03,-0.133,0.055,-0.188,-0.104,-0.156,0.052,-0.27,-4.76,4.49
MIIKKA.SALOMAKI,F,20182019,NSH,377.15,-0.099,-0.101,0.001,0.013,-0.182,0.195,-0.97,-2.47,1.5
MIKAEL.BACKLUND,F,20172018,CGY,1154.22,-0.067,0.207,-0.274,-0.047,-0.058,0.011,1.96,-2.24,4.19
MIKAEL.BACKLUND,F,20182019,CGY,1114.48,0.174,-0.161,0.336,0.018,0.017,0.001,1.23,-0.25,1.48
MIKAEL.GRANLUND,F,20172018,MIN,1067.45,0.113,-0.061,0.174,0.207,-0.133,0.34,1.54,-0.83,2.38
MIKAEL.GRANLUND,F,20182019,MIN/NSH,1140.52,-0.129,-0.074,-0.054,0.01,-0.083,0.093,1.16,0.59,0.57
MIKA.ZIBANEJAD,F,20172018,NYR,960.23,-0.047,0.196,-0.243,0.166,-0.135,0.301,3.29,-1.47,4.77
MIKA.ZIBANEJAD,F,20182019,NYR,1232.8,0.023,0.042,-0.019,-0.053,-0.102,0.048,-1.08,-2.65,1.57
MIKE.BLUNDEN,F,20172018,OTT,6.52,-0.005,-0.007,0.002,-0.016,-0.017,0.001,0.03,-0.09,0.12
MIKE.CAMMALLERI,F,20172018,EDM/L.A,791.68,-0.006,-0.014,0.008,-0.108,0.011,-0.119,-2.03,1.08,-3.11
MIKE.FISHER,F,20172018,NSH,167.78,-0.028,-0.008,-0.021,-0.138,-0.05,-0.089,-3.48,0.21,-3.69
MIKE.GREEN,D,20172018,DET,1267.47,-0.124,-0.032,-0.092,-0.102,0.041,-0.142,-2.49,1.54,-4.03
MIKE.GREEN,D,20182019,DET,815.33,0.038,0.018,0.02,0.066,0.052,0.014,-0.85,0.38,-1.23
MIKE.HOFFMAN,F,20172018,OTT,1208.45,0.051,0.071,-0.02,-0.016,0.149,-0.165,1.27,1.37,-0.09
MIKE.HOFFMAN,F,20182019,FLA,1127.13,-0.172,-0.002,-0.17,-0.121,0.032,-0.153,-0.5,1.14,-1.64
MIKE.LIAMBAS,F,20172018,ANA,36.78,-0.01,-0.007,-0.003,-0.058,0.082,-0.14,-1.3,0.57,-1.88
MIKE.MATHESON,D,20172018,FLA,1467.87,0.01,0.007,0.003,-0.048,0.063,-0.111,0.88,1.16,-0.28
MIKE.MATHESON,D,20182019,FLA,1412.07,-0.092,0.206,-0.297,-0.043,0.026,-0.069,-0.99,2.01,-3
MIKE.REILLY,D,20172018,MIN/MTL,743.3,0.016,0.055,-0.04,-0.103,0.132,-0.235,-2.85,3.2,-6.05
MIKE.REILLY,D,20182019,MTL,946.98,-0.032,-0.009,-0.023,-0.022,0.008,-0.03,1.56,0.45,1.1
MIKHAIL.SERGACHEV,D,20172018,T.B,1054.98,0.103,0.042,0.06,0.047,0.014,0.032,2.33,1.4,0.92
MIKHAIL.SERGACHEV,D,20182019,T.B,1203.08,0.097,-0.018,0.115,0.032,-0.032,0.064,1.97,-1.32,3.29
MIKHAIL.VOROBYEV,F,20182019,PHI,125.9,0.023,-0.034,0.057,-0.025,0.039,-0.064,-0.98,1.71,-2.69
MIKKEL.BOEDKER,F,20172018,S.J,867.53,0.064,0.004,0.06,-0.052,0.007,-0.059,-1.04,2.54,-3.58
MIKKEL.BOEDKER,F,20182019,OTT,850.75,0.088,0.346,-0.259,-0.156,0.203,-0.359,-2.77,3.59,-6.36
MIKKO.KOIVU,F,20172018,MIN,1101.78,-0.108,-0.134,0.026,-0.151,-0.38,0.229,-2.75,-5.15,2.4
